"Gene"	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"ADAT2"	"ADAT2"	-0.00318947574595723	2.79926066282453	0.0025098250754354	0.960044170459534	0.963772238800546
"ADAT3"	"ADAT3"	0.825511945593369	1.19024957791435	109.393234980644	1.33082983144593e-25	3.6628181501602e-25
"ADA"	"ADA"	0.201362012650523	2.64446003482571	5.84613860491459	0.0156112693247527	0.0184192621038667
"ADCK1"	"ADCK1"	-0.641443038238735	3.83895797242763	182.143211628835	1.65000484392932e-41	7.6267944206784e-41
"ADCK2"	"ADCK2"	0.560393287620816	5.51041012253978	215.084203616199	1.06831218294798e-48	6.26913476795211e-48
"ADCK4"	"ADCK4"	0.29211546066821	5.19619673823868	41.3790579640565	1.25393563435294e-10	2.10472187577131e-10
"ADCK5"	"ADCK5"	-0.305553889129386	2.91837572917505	34.9979430789423	3.30053800564859e-09	5.23350369197969e-09
"ADCY1"	"ADCY1"	-1.20144446691318	5.85884516870707	65.4747607183726	5.88630104616556e-16	1.18917081001031e-15
"ADCY2"	"ADCY2"	-1.20607314259072	7.60379579131345	148.822934537403	3.13505221422923e-34	1.14064214389034e-33
"ADCY3"	"ADCY3"	0.0232946667339897	5.46461547017747	0.306081591237785	0.58009469081394	0.60097544288775
"ADCY4"	"ADCY4"	-0.0067878215538489	2.0738397433528	0.00819168061525488	0.927883613562745	0.933753028885574
"ADCY5"	"ADCY5"	-1.7611409365499	4.29010837131437	295.828665624835	2.67045671416017e-66	2.88724435032837e-65
"ADCY6"	"ADCY6"	0.0548563310218802	5.60457899985934	1.44256644881352	0.229724484376732	0.248021579560142
"ADCY7"	"ADCY7"	-0.430663174571986	5.26154084449404	53.6171191667736	2.43627217010423e-13	4.49986121543747e-13
"ADCY8"	"ADCY8"	-0.913284271381332	5.77432488525642	56.4018782461675	5.90739141268934e-14	1.1132687513864e-13
"ADCY9"	"ADCY9"	-0.281150360355998	4.69046390125073	25.7092372283852	3.96922649382843e-07	5.80957354677527e-07
"ADCYAP1R1"	"ADCYAP1R1"	-1.7886808372249	6.53064983917894	178.010221667288	1.31790082135518e-40	5.91604657077797e-40
"ADCYAP1"	"ADCYAP1"	0.127795937884794	1.29329757341398	0.473770429255069	0.491257689484638	0.513200863809288
"ADC"	"ADC"	-0.53887215597243	4.45365270173072	96.3321084118253	9.71417854354437e-23	2.42720336166537e-22
"ADD1"	"ADD1"	-0.485455405341432	9.08963761022753	248.374814380778	5.87150363760161e-56	4.47613260461077e-55
"ADD2"	"ADD2"	-0.613089416127357	5.74705991028264	63.0260408027766	2.03991712492925e-15	4.04214073605267e-15
"ADD3"	"ADD3"	-0.944914991684968	8.23865974827289	209.757168391302	1.55183278223832e-47	8.80669666345125e-47
"ADH1B"	"ADH1B"	-1.92013159649401	0.276503782469735	95.7149917327	1.32671963215623e-22	3.30129256011098e-22
"ADH5"	"ADH5"	0.55364329548994	7.22650003734566	360.916100385987	1.77871526182202e-80	3.10246516209608e-79
"ADHFE1"	"ADHFE1"	-1.61211864215972	4.78254887721024	319.255568901833	2.10404503746155e-71	2.70757866731829e-70
"ADI1"	"ADI1"	0.471336432580781	6.3955545573814	95.6367077032766	1.38023316140014e-22	3.43209128780314e-22
"ADIPOR1"	"ADIPOR1"	0.465722007139409	6.66973490504187	149.158970327734	2.64723283664341e-34	9.6582635524412e-34
"ADIPOR2"	"ADIPOR2"	-0.855167322089046	7.51339805708993	225.417256762116	5.95395299522304e-51	3.82410725429654e-50
"ADK"	"ADK"	0.287927266860972	4.57320565195587	32.8915623254409	9.74452893593969e-09	1.51804094916172e-08
"ADM"	"ADM"	2.90365077810262	4.12026795412208	488.387159836451	3.19704634909128e-108	1.42850740727761e-106
"ADNP2"	"ADNP2"	0.138044139034905	5.23617879115024	10.7731183741097	0.00102984855623586	0.00129520611142617
"ADNP"	"ADNP"	0.115055304939684	7.08240332571385	11.8003948865191	0.000592181591195959	0.000754733065916357
"ADORA1"	"ADORA1"	0.651760951152433	6.20835825081906	53.0477127077345	3.2554385070644e-13	5.99071860515715e-13
"ADORA2A"	"ADORA2A"	-0.34018204705749	2.48310493597517	36.3821331256414	1.62183155550538e-09	2.60851632363642e-09
"ADORA2B"	"ADORA2B"	0.905831139207654	2.22616379222604	107.008129194549	4.43347086965948e-25	1.20148554436653e-24
"ADORA3"	"ADORA3"	0.86267782060478	5.80245235008122	86.490602493349	1.40402904064661e-20	3.27787911972923e-20
"ADO"	"ADO"	-0.519666320847511	5.94035748369215	177.240416401132	1.94077235810878e-40	8.67445551971003e-40
"ADPGK"	"ADPGK"	0.839788296600378	5.31024590365395	529.327336435305	3.9563126734735e-117	2.43725696059046e-115
"ADPRHL1"	"ADPRHL1"	-0.615819557811718	1.45845980795536	51.9438749579741	5.71099246742444e-13	1.04221302015949e-12
"ADPRHL2"	"ADPRHL2"	0.624359350615962	5.28543766871177	223.777517296719	1.35656886093272e-50	8.59100936120863e-50
"ADPRH"	"ADPRH"	1.09186540635197	3.21861801372179	258.447599814508	3.74029740239164e-58	3.05922516917649e-57
"ADRA1A"	"ADRA1A"	-1.73936277051397	1.55344292538506	150.571225623415	1.30048376844391e-34	4.79915970322775e-34
"ADRA1B"	"ADRA1B"	-0.959220305757394	2.40105537101983	61.9920180590088	3.44852314776094e-15	6.77950429252242e-15
"ADRA1D"	"ADRA1D"	1.03257689296501	1.56390671140837	63.7686836410121	1.39920236737576e-15	2.78666290720853e-15
"ADRA2A"	"ADRA2A"	-0.941566147327169	2.47669846941381	44.673660187317	2.32767704346428e-11	4.01164054264671e-11
"ADRA2C"	"ADRA2C"	-1.30401891211956	1.0398201237395	136.98123945661	1.21729747169602e-31	4.07463942144352e-31
"ADRB1"	"ADRB1"	-0.742822031621123	1.93434326200181	49.0064579452484	2.55121159544478e-12	4.55075040256951e-12
"ADRB2"	"ADRB2"	-0.968088946184308	2.28500930502857	112.506698226738	2.76728465014223e-26	7.79415950974885e-26
"ADRBK1"	"ADRBK1"	-0.138991823912634	6.87300162664787	16.2574796397706	5.52908890202782e-05	7.39783918989434e-05
"ADRBK2"	"ADRBK2"	-1.24492126888466	5.30815263182345	316.404625580043	8.79154631299652e-71	1.10866912868685e-69
"ADRM1"	"ADRM1"	0.332262636991966	6.61416644730334	197.808335288206	6.2822479132344e-45	3.29045235310761e-44
"ADSL"	"ADSL"	0.780626534141607	5.39576258611919	364.506281893444	2.94015843615857e-81	5.24841845625989e-80
"ADSSL1"	"ADSSL1"	1.00355632457716	2.19613465955312	168.378246087949	1.67256666392965e-38	7.03683452301932e-38
"ADSS"	"ADSS"	0.254367154618665	5.33270995895676	33.0801626986718	8.84364102501077e-09	1.38007320382754e-08
"AEBP1"	"AEBP1"	1.61790719033796	8.27770766398982	133.619094292547	6.61906387243993e-31	2.1587588495174e-30
"AEBP2"	"AEBP2"	0.0671955368690481	5.00274391388696	3.51216973920134	0.060919624032897	0.0691224545124422
"AEN"	"AEN"	0.924363676543916	4.78306203771602	144.998855284076	2.14887531115066e-33	7.63980055980553e-33
"AES"	"AES"	0.283131704586006	8.26452760870611	34.5626891041628	4.12742171920037e-09	6.51610515036682e-09
"AFAP1L1"	"AFAP1L1"	1.52606558645688	3.86924273713459	276.505533659915	4.33628387763876e-62	4.05270378932061e-61
"AFAP1L2"	"AFAP1L2"	-0.865573708008331	5.78353514542722	58.7002158649811	1.83621357314047e-14	3.52791823468542e-14
"AFAP1"	"AFAP1"	-0.741230025858237	6.6720570278908	133.619029699852	6.61927922429214e-31	2.1587588495174e-30
"AFF1"	"AFF1"	-0.100155422652884	5.76826473536152	3.64896334880996	0.0561041216450626	0.0637785134711874
"AFF2"	"AFF2"	-2.51301558805905	4.10575251060261	221.378543894201	4.52576696675703e-50	2.79878378375658e-49
"AFF3"	"AFF3"	-1.19808658859514	5.22956256317027	184.90211847699	4.12255449465153e-42	1.96000727156224e-41
"AFF4"	"AFF4"	-0.363788102225026	7.30954369110592	105.837550642954	8.00345198627823e-25	2.14606361187905e-24
"AFG3L1"	"AFG3L1"	-0.0564996823964204	3.83838094357413	0.842316784150626	0.358735008997489	0.380246502068872
"AFG3L2"	"AFG3L2"	-0.244689824471971	5.95447857334336	52.1327579348691	5.18723263032229e-13	9.48415847299517e-13
"AFMID"	"AFMID"	-0.0267311779142403	4.06740418688413	0.153656722176493	0.69506507284855	0.712941551624519
"AFTPH"	"AFTPH"	-0.276759076238334	5.52624002403466	121.230428569905	3.4022780544755e-28	1.01808142609842e-27
"AG2"	"AG2"	-0.177531780086744	5.65485940383576	3.80485619325214	0.051104164050283	0.0582960352183395
"AGAP1"	"AGAP1"	-0.08044828635096	4.96563965294771	1.57955938920452	0.208824171334724	0.22635126747625
"AGAP3"	"AGAP3"	-0.385140915212606	7.45522906239879	96.0321548994715	1.13032661546688e-22	2.81793325505666e-22
"AGAP5"	"AGAP5"	-0.373462778619047	1.29367509528777	28.5187126675152	9.27972787179659e-08	1.39027859256959e-07
"AGAP6"	"AGAP6"	-0.255219675751128	3.2261076096916	12.5539259697302	0.000395374773352263	0.000507837866544291
"AGAP7"	"AGAP7"	-0.282572757426324	0.245135760037544	5.4706089791747	0.0193388857875284	0.0227044886502351
"AGA"	"AGA"	0.685439834811709	4.51739939900013	163.39537064892	2.05044356672745e-37	8.33125779273459e-37
"AGBL4"	"AGBL4"	-0.547061976944591	1.0524838526805	17.2939263374093	3.20208704481026e-05	4.32431102124237e-05
"AGBL5"	"AGBL5"	0.333994766415307	4.73448283593663	93.589334660596	3.88274195865574e-22	9.50303555967187e-22
"AGER"	"AGER"	-0.243977311153928	2.22312312935055	7.25376941747606	0.00707523392091995	0.00850379090686245
"AGFG1"	"AGFG1"	0.0885411504310453	6.91160949430328	16.1049462014189	5.99273148116537e-05	8.00782477873649e-05
"AGFG2"	"AGFG2"	-0.326643361593174	5.59050000469853	24.3765698512467	7.92264354229916e-07	1.14478601219548e-06
"AGGF1"	"AGGF1"	0.0665440243972201	6.03207125725182	7.07298790868481	0.00782546485168216	0.00938679713794039
"AGK"	"AGK"	0.40151078567116	5.43913455684974	135.741708638446	2.27249723609915e-31	7.54044063419836e-31
"AGL"	"AGL"	0.0183549483685691	5.12190725317389	0.156401636762325	0.692491284997394	0.710664222281813
"AGMAT"	"AGMAT"	0.277921983959533	0.517602469044255	8.68089737973287	0.00321562614113689	0.00393446751565574
"AGPAT1"	"AGPAT1"	-0.0162540550071411	7.09985389606899	0.421621118345911	0.51612924418794	0.537825024696524
"AGPAT2"	"AGPAT2"	0.629067360767978	3.82909703410086	85.635546448244	2.16351109419471e-20	5.01459335745387e-20
"AGPAT3"	"AGPAT3"	-0.357904608630929	7.3816054195762	80.1185702544087	3.52602920196049e-19	7.85569786961866e-19
"AGPAT4"	"AGPAT4"	-0.629581012540724	5.99193977459591	115.56886472262	5.90717257596423e-27	1.70016177698279e-26
"AGPAT5"	"AGPAT5"	0.191361384238968	7.4083471411803	27.6979675717848	1.41811624986382e-07	2.10910919963823e-07
"AGPAT6"	"AGPAT6"	-0.146896887818361	6.61887124384008	20.7292776504906	5.29009499804622e-06	7.39734427573796e-06
"AGPS"	"AGPS"	-0.00544418285883672	5.91574581338815	0.0449088848367865	0.832171658956651	0.843829173265773
"AGRN"	"AGRN"	0.389323053808998	8.17264134300215	43.0730357558276	5.27340482513344e-11	8.98048249070189e-11
"AGTPBP1"	"AGTPBP1"	-0.504284590593234	5.13550733162292	84.6748915155697	3.51688351761183e-20	8.08799407219484e-20
"AGTRAP"	"AGTRAP"	1.04609720464184	4.9574850654377	246.541967923502	1.47347404506804e-55	1.10870497663462e-54
"AGT"	"AGT"	-0.189454186175331	9.27284188304289	4.55564980698909	0.032810311263954	0.0379510127970807
"AGXT2L1"	"AGXT2L1"	-2.66014077886185	7.04942717818361	225.73180746882	5.08395164587127e-51	3.26967427708922e-50
"AGXT2L2"	"AGXT2L2"	0.351573989370258	4.20398854974257	58.0893150137965	2.50483126696868e-14	4.78459457077524e-14
"AHCTF1"	"AHCTF1"	-0.487142692774908	6.04720372135702	112.235255709299	3.17330942556177e-26	8.91519513950276e-26
"AHCYL1"	"AHCYL1"	-0.600084918815372	9.60398999739371	44.7319298013418	2.25942552110532e-11	3.89586746891874e-11
"AHCYL2"	"AHCYL2"	-0.291822951268443	7.24194393384319	19.8307297403869	8.46114133587831e-06	1.17161112500727e-05
"AHCY"	"AHCY"	0.768786953311416	6.81823978181987	463.841179380596	7.01441992407585e-103	2.6444728448137e-101
"AHDC1"	"AHDC1"	-0.181027955437321	6.5531882997879	10.7412717896301	0.00104772304925841	0.00131688544748341
"AHI1"	"AHI1"	-0.141127182603997	4.43307574956696	8.25561512603622	0.00406261389505924	0.00494280707276012
"AHNAK2"	"AHNAK2"	0.607338978260705	3.94360828568619	21.555573851626	3.4372225812718e-06	4.85091356103255e-06
"AHNAK"	"AHNAK"	-1.57081895371902	9.21837680159144	274.163595367364	1.40441993478058e-61	1.28926996802907e-60
"AHRR"	"AHRR"	-0.145073558099194	1.39280677901404	3.04318919562593	0.0810764882858164	0.0909526788774711
"AHR"	"AHR"	1.3936882685505	4.91509238958543	210.732969326403	9.50504047945444e-48	5.43461575912567e-47
"AHSA1"	"AHSA1"	-0.263972084513308	6.65419880323773	61.6753979408758	4.05009190702914e-15	7.94595209893765e-15
"AHSA2"	"AHSA2"	-0.147336195557674	4.96176962411995	2.97014468307373	0.0848142686080236	0.0949911934580193
"AIDA"	"AIDA"	0.345537821198581	5.71607131600555	84.6453104660421	3.56989634386395e-20	8.20860695205185e-20
"AIF1L"	"AIF1L"	0.0407442635768382	7.51627617518225	0.317889363484028	0.572878829527754	0.593882335486809
"AIF1"	"AIF1"	0.691539510948706	5.51615234387415	54.1263913329345	1.87999167940801e-13	3.48663073825132e-13
"AIFM1"	"AIFM1"	-0.0159936665990369	5.07546995351852	0.228201322383484	0.632860739892392	0.65316353685194
"AIFM2"	"AIFM2"	-0.0601580607534661	3.37763636486677	1.19364020436728	0.274596511821543	0.294578266146016
"AIFM3"	"AIFM3"	-1.67335113641157	4.3384463049699	91.3104949432544	1.2280756356278e-21	2.95427899251971e-21
"AIG1"	"AIG1"	0.360905047691804	5.66367305016364	62.3161170401014	2.92521269214371e-15	5.76324226240671e-15
"AIM1"	"AIM1"	1.7116039994244	2.52600507187357	174.201606734535	8.94452865032327e-40	3.91918708446519e-39
"AIM2"	"AIM2"	0.15784914092266	0.364086390301785	1.70351193791964	0.191829331945465	0.208758418294707
"AIMP1"	"AIMP1"	0.225787699656691	5.83663983640349	63.4042156514732	1.68357328401984e-15	3.34565414313729e-15
"AIMP2"	"AIMP2"	0.330261424757191	5.03115813224101	65.3266688695779	6.34567621166587e-16	1.28001051297599e-15
"AIP"	"AIP"	-0.182421881608616	6.03686793631443	19.7561363933501	8.79787623208797e-06	1.21719088505292e-05
"AJAP1"	"AJAP1"	-1.90952388575937	2.36644753374397	204.293313446789	2.41536736957316e-46	1.32251412289375e-45
"AK1"	"AK1"	-0.161045627502175	6.16026694185086	5.2666025986864	0.0217383988690858	0.0254329077442828
"AK3L1"	"AK3L1"	1.43346287968586	3.96706005561678	291.293843181583	2.59801541969621e-65	2.71171371528061e-64
"AK3"	"AK3"	-0.0172732650449624	6.68088380277944	0.174349326100582	0.676275001121966	0.695738572430551
"AK5"	"AK5"	-1.68544806647122	5.65097502088873	93.8129609925043	3.46793508708092e-22	8.50360708937509e-22
"AKAP10"	"AKAP10"	-0.0762220084407911	4.77942793729959	5.50118777147168	0.0190035614977473	0.0223234793738144
"AKAP11"	"AKAP11"	-1.081268933593	7.30128436358246	506.290809542534	4.06662406832828e-112	2.12536161145085e-110
"AKAP12"	"AKAP12"	0.844715032549852	6.95682429657659	82.2604067467389	1.19287886785006e-19	2.69706502730991e-19
"AKAP13"	"AKAP13"	-0.375924297900464	6.87505971413534	58.5098888142261	2.02271717835157e-14	3.87852670079412e-14
"AKAP1"	"AKAP1"	-0.714082077828974	6.17054655435554	258.555424831838	3.54325446209843e-58	2.89970010445444e-57
"AKAP3"	"AKAP3"	-1.01992809923027	2.40727560736088	167.431338629379	2.69285037945485e-38	1.12606571182461e-37
"AKAP5"	"AKAP5"	-1.26586374976595	3.4145399525633	101.553147200895	6.95715395053869e-24	1.80726211630986e-23
"AKAP6"	"AKAP6"	-1.57643257619275	7.1358042723625	502.470150329747	2.75751613926968e-111	1.41562273575203e-109
"AKAP7"	"AKAP7"	-0.308498212186819	5.00626755353654	26.4360746829408	2.72405195038783e-07	4.01221895266707e-07
"AKAP8L"	"AKAP8L"	-0.285200715254451	5.99889821022576	64.8450159031804	8.10267674809179e-16	1.62739249836466e-15
"AKAP8"	"AKAP8"	0.0226402219349592	5.09852533976689	0.570726656938859	0.449970306695443	0.472079145592429
"AKAP9"	"AKAP9"	-1.02855976785326	6.20263429179883	402.084633291982	1.93704229151673e-89	4.63513409161781e-88
"AKD1"	"AKD1"	-0.619672987757982	3.33402816161303	111.005459879633	5.90079608533839e-26	1.64122622338989e-25
"AKIRIN1"	"AKIRIN1"	0.452142398948671	6.56529817155958	127.572559646576	1.39216930041004e-29	4.33895262907128e-29
"AKIRIN2"	"AKIRIN2"	0.3194214448777	6.03568184497351	97.3388445158234	5.84228772182422e-23	1.46991309261121e-22
"AKNAD1"	"AKNAD1"	0.863364093680308	0.553763623663427	35.5984773687209	2.42476997110527e-09	3.86984840389053e-09
"AKNA"	"AKNA"	-0.6618535274329	5.41816906445564	115.047789752756	7.68235918564369e-27	2.20450969138877e-26
"AKR1A1"	"AKR1A1"	0.421849052792744	6.08140080497826	115.500691919349	6.11377142503123e-27	1.7585747848237e-26
"AKR1B1"	"AKR1B1"	0.509902587384979	7.14480189738751	202.60921604004	5.62937950289908e-46	3.04773848404899e-45
"AKR1C1"	"AKR1C1"	-1.57590455451878	4.49056177696716	93.0787753102895	5.02537811817054e-22	1.22478786223493e-21
"AKR1C2"	"AKR1C2"	-0.906788681237537	2.21481556161799	36.7515538542093	1.34183624444784e-09	2.16684476417974e-09
"AKR1C3"	"AKR1C3"	-1.53512838559817	5.2034364821037	158.379321264232	2.55716094962177e-36	1.0024375593738e-35
"AKR7A2"	"AKR7A2"	0.117043664362475	5.51905622852289	6.69458156131134	0.00967063629771361	0.0115484452430916
"AKR7A3"	"AKR7A3"	-0.51966874846156	0.248844774184705	34.1509725267898	5.09977478737847e-09	8.02493908661718e-09
"AKT1S1"	"AKT1S1"	0.278440852794811	5.76258582892158	62.7535385348551	2.34260332516819e-15	4.63240927994261e-15
"AKT1"	"AKT1"	0.418437018636194	7.443631512342	105.00073598917	1.22090480911024e-24	3.24968540567915e-24
"AKT2"	"AKT2"	0.398446885047313	6.61392893770171	74.1666151928093	7.17942551092819e-18	1.5352517447815e-17
"AKT3"	"AKT3"	-0.803817211060712	6.30503041785494	168.000969546182	2.0220387129773e-38	8.48740343513263e-38
"AKTIP"	"AKTIP"	-0.471743396390367	6.02744530374647	143.382106817492	4.8493757349813e-33	1.70151266396811e-32
"ALAD"	"ALAD"	-0.502879706746128	6.52827027689262	96.9194805494205	7.22047624226425e-23	1.81256865890861e-22
"ALAS1"	"ALAS1"	0.22460398098324	5.73401983899839	46.6290344203055	8.57798309921066e-12	1.50143224915092e-11
"ALB"	"ALB"	-2.30504564931516	0.3457544440048	157.837367895895	3.35874424511663e-36	1.30992835227784e-35
"ALCAM"	"ALCAM"	-1.02859954839231	7.98390322313707	221.212220984794	4.92006127547383e-50	3.03872555823526e-49
"ALDH16A1"	"ALDH16A1"	0.401396088343119	4.52083302985147	64.9381599424327	7.72858154496697e-16	1.5535500559079e-15
"ALDH18A1"	"ALDH18A1"	-0.141580582197951	6.01647374233128	10.13912074993	0.00145155383935999	0.00181265806369486
"ALDH1A1"	"ALDH1A1"	-0.720786648779464	5.69407833367261	38.0159829758114	7.01674646686639e-10	1.14419282046435e-09
"ALDH1A2"	"ALDH1A2"	0.114632561107192	1.82184770848909	0.992487666640159	0.31913512619561	0.34013982345092
"ALDH1A3"	"ALDH1A3"	1.74514615981028	3.15095779270829	55.7638780584618	8.17193484152379e-14	1.5342381105011e-13
"ALDH1B1"	"ALDH1B1"	0.0184056280948295	4.84103479141139	0.155071837714445	0.693734893964995	0.711728443053733
"ALDH1L1"	"ALDH1L1"	0.0201671171868221	6.73051679458056	0.0374852054447956	0.846480512480227	0.85755761925656
"ALDH1L2"	"ALDH1L2"	-1.1347510005527	4.68492542076763	161.373658598667	5.66928445451829e-37	2.27415436542148e-36
"ALDH2"	"ALDH2"	-1.38927780652468	8.44184481059647	402.412061543623	1.64385335598957e-89	3.94661111685922e-88
"ALDH3A2"	"ALDH3A2"	0.0819257298737876	6.93069837573871	3.44137678124559	0.0635826877683513	0.0720763112381507
"ALDH3B1"	"ALDH3B1"	0.410643349278095	3.633798245523	29.5149491891758	5.54870710865389e-08	8.39116607249372e-08
"ALDH4A1"	"ALDH4A1"	-0.364883782337353	6.9523773842101	20.0331558643494	7.61109856711499e-06	1.05643215681806e-05
"ALDH5A1"	"ALDH5A1"	-1.48987748942918	7.24068586402709	532.130395536081	9.71564118560175e-118	6.06264385534295e-116
"ALDH6A1"	"ALDH6A1"	-1.11227269172628	6.15449145214053	215.843679433049	7.29493855574537e-49	4.30178515158964e-48
"ALDH7A1"	"ALDH7A1"	-0.290675370954482	6.97449512384245	11.4714081984564	0.000706751074476777	0.000896725267765145
"ALDH8A1"	"ALDH8A1"	-0.377354670256582	0.440510186485179	12.257726095177	0.000463335768612666	0.000593182872497839
"ALDH9A1"	"ALDH9A1"	-0.0942765859464343	7.54684105545183	5.12448903744223	0.0235905151355366	0.0275219508112792
"ALDOA"	"ALDOA"	0.234107034751014	10.3773942827284	31.2559729049648	2.26150618280675e-08	3.46599883638506e-08
"ALDOC"	"ALDOC"	-1.59019586964652	9.86276316541321	218.56642233123	1.85818086300458e-49	1.11993690065434e-48
"ALG10B"	"ALG10B"	-0.40587111900188	4.26160508675933	96.1638256917491	1.05759738459068e-22	2.63888957888992e-22
"ALG12"	"ALG12"	0.359937355472041	4.0224556236275	96.1195665677499	1.08150641606881e-22	2.6976168823963e-22
"ALG13"	"ALG13"	0.205043966411158	4.89148683726965	51.0607210547055	8.95524435371351e-13	1.6229979032137e-12
"ALG14"	"ALG14"	0.938709125435489	3.37577162864086	345.624172421501	3.80237521321947e-77	5.97038893294775e-76
